Model,Glucose_uptake,Oxygen_uptake,Growth_rate
iBsu1147R,1.5,18.75,0.10478763585861288
iBsu1147R,1.5,19.5,0.10478763585861288
iBsu1147R,1.5,20.25,0.10478763585861288
iBsu1147R,1.5,21.0,0.10478763585861288
iBsu1147R,1.5,21.75,0.10478763585861288
iBsu1147R,1.5,22.5,0.10478763585861288
iBsu1147R,1.5,23.25,0.10478763585861288
iBsu1147R,1.5,24.0,0.10478763585861288
iBsu1147R,1.5,24.75,0.10478763585861288
iBsu1147R,1.5,25.5,0.10478763585861288
iBsu1147R,1.5,26.25,0.10478763585861288
iBsu1147R,1.5,27.0,0.10478763585861288
iBsu1147R,1.5,27.75,0.10478763585861288
iBsu1147R,1.5,28.5,0.10478763585861288
iBsu1147R,1.5,29.25,0.10478763585861288
iBsu1147R,1.5,30.0,0.10478763585861288
iBsu1147R,1.875,0.0,0.0
iBsu1147R,1.875,0.75,0.023295043466349696
iBsu1147R,1.875,1.5,0.041881514317160654
iBsu1147R,1.875,2.25,0.060467985167971604
iBsu1147R,1.875,3.0,0.07876010805026638
iBsu1147R,1.875,3.75,0.09577618077717602
iBsu1147R,1.875,4.5,0.11279225350408549
iBsu1147R,1.875,5.25,0.129250219061725
iBsu1147R,1.875,6.0,0.13588468606845236
iBsu1147R,1.875,6.75,0.13588468606845236
iBsu1147R,1.875,7.5,0.13588468606845236
iBsu1147R,1.875,8.25,0.13588468606845236
iBsu1147R,1.875,9.0,0.13588468606845236
iBsu1147R,1.875,9.75,0.13588468606845236
iBsu1147R,1.875,10.5,0.13588468606845236
iBsu1147R,1.875,11.25,0.13588468606845236
iBsu1147R,1.875,12.0,0.13588468606845236
iBsu1147R,1.875,12.75,0.13588468606845236
iBsu1147R,1.875,13.5,0.13588468606845236
iBsu1147R,1.875,14.25,0.13588468606845236
iBsu1147R,1.875,15.0,0.13588468606845236
iBsu1147R,1.875,15.75,0.13588468606845236
iBsu1147R,1.875,16.5,0.13588468606845236
iBsu1147R,1.875,17.25,0.13588468606845236
iBsu1147R,1.875,18.0,0.13588468606845236
iBsu1147R,1.875,18.75,0.13588468606845236
iBsu1147R,1.875,19.5,0.13588468606845236
iBsu1147R,1.875,20.25,0.13588468606845236
iBsu1147R,1.875,21.0,0.13588468606845236
iBsu1147R,1.875,21.75,0.13588468606845236
iBsu1147R,1.875,22.5,0.13588468606845236
iBsu1147R,1.875,23.25,0.13588468606845236
iBsu1147R,1.875,24.0,0.13588468606845236
iBsu1147R,1.875,24.75,0.13588468606845236
iBsu1147R,1.875,25.5,0.13588468606845236
iBsu1147R,1.875,26.25,0.13588468606845236
iBsu1147R,1.875,27.0,0.13588468606845236
iBsu1147R,1.875,27.75,0.13588468606845236
iBsu1147R,1.875,28.5,0.13588468606845236
iBsu1147R,1.875,29.25,0.13588468606845236
iBsu1147R,1.875,30.0,0.13588468606845236
iBsu1147R,2.25,0.0,0.0
iBsu1147R,2.25,0.75,0.031968729863394794
iBsu1147R,2.25,1.5,0.05055520071420566
iBsu1147R,2.25,2.25,0.06914167156501658
iBsu1147R,2.25,3.0,0.08772814241582746
iBsu1147R,2.25,3.75,0.10549965090683848
iBsu1147R,2.25,4.5,0.1225157236337483
iBsu1147R,2.25,5.25,0.13953179636065718
iBsu1147R,2.25,6.0,0.15610275764795606
iBsu1147R,2.25,6.75,0.16698173627829244
iBsu1147R,2.25,7.5,0.16698173627829307
iBsu1147R,2.25,8.25,0.16698173627829307
iBsu1147R,2.25,9.0,0.16698173627829307
iBsu1147R,2.25,9.75,0.16698173627829307
iBsu1147R,2.25,10.5,0.16698173627829307
iBsu1147R,2.25,11.25,0.16698173627829307
iBsu1147R,2.25,12.0,0.16698173627829307
iBsu1147R,2.25,12.75,0.16698173627829307
iBsu1147R,2.25,13.5,0.16698173627829307
iBsu1147R,2.25,14.25,0.16698173627829307
iBsu1147R,2.25,15.0,0.16698173627829307
iBsu1147R,2.25,15.75,0.16698173627829307
iBsu1147R,2.25,16.5,0.16698173627829307
iBsu1147R,2.25,17.25,0.16698173627829307
iBsu1147R,2.25,18.0,0.16698173627829307
iBsu1147R,2.25,18.75,0.16698173627829307
iBsu1147R,2.25,19.5,0.16698173627829307
iBsu1147R,2.25,20.25,0.16698173627829307
iBsu1147R,2.25,21.0,0.16698173627829307
iBsu1147R,2.25,21.75,0.16698173627829307
iBsu1147R,2.25,22.5,0.16698173627829307
iBsu1147R,2.25,23.25,0.16698173627829307
iBsu1147R,2.25,24.0,0.16698173627829307
iBsu1147R,2.25,24.75,0.16698173627829307
iBsu1147R,2.25,25.5,0.16698173627829307
iBsu1147R,2.25,26.25,0.16698173627829307
iBsu1147R,2.25,27.0,0.16698173627829307
iBsu1147R,2.25,27.75,0.16698173627829307
iBsu1147R,2.25,28.5,0.16698173627829307
iBsu1147R,2.25,29.25,0.16698173627829307
iBsu1147R,2.25,30.0,0.16698173627829307
iBsu1147R,2.625,0.0,0.0
iBsu1147R,2.625,0.75,0.04064241626043997
iBsu1147R,2.625,1.5,0.05922888711125075
iBsu1147R,2.625,2.25,0.07781535796206165
iBsu1147R,2.625,3.0,0.09640182881287256
iBsu1147R,2.625,3.75,0.1149882996636835
iBsu1147R,2.625,4.5,0.13223919376341017
iBsu1147R,2.625,5.25,0.1492552664903199
iBsu1147R,2.625,6.0,0.16627133921722953
iBsu1147R,2.625,6.75,0.18295529623418688
iBsu1147R,2.625,7.5,0.1980787864881327
iBsu1147R,2.625,8.25,0.1980787864881327
iBsu1147R,2.625,9.0,0.1980787864881327
iBsu1147R,2.625,9.75,0.1980787864881327
iBsu1147R,2.625,10.5,0.1980787864881327
iBsu1147R,2.625,11.25,0.1980787864881327
iBsu1147R,2.625,12.0,0.1980787864881327
iBsu1147R,2.625,12.75,0.1980787864881327
iBsu1147R,2.625,13.5,0.1980787864881327
iBsu1147R,2.625,14.25,0.1980787864881327
iBsu1147R,2.625,15.0,0.1980787864881327
iBsu1147R,2.625,15.75,0.1980787864881327
iBsu1147R,2.625,16.5,0.1980787864881327
iBsu1147R,2.625,17.25,0.1980787864881327
iBsu1147R,2.625,18.0,0.1980787864881327
iBsu1147R,2.625,18.75,0.1980787864881327
iBsu1147R,2.625,19.5,0.1980787864881327
iBsu1147R,2.625,20.25,0.1980787864881327
iBsu1147R,2.625,21.0,0.1980787864881327
iBsu1147R,2.625,21.75,0.1980787864881327
iBsu1147R,2.625,22.5,0.1980787864881327
iBsu1147R,2.625,23.25,0.1980787864881327
iBsu1147R,2.625,24.0,0.1980787864881327
iBsu1147R,2.625,24.75,0.1980787864881327
iBsu1147R,2.625,25.5,0.1980787864881327
iBsu1147R,2.625,26.25,0.1980787864881327
iBsu1147R,2.625,27.0,0.1980787864881327
iBsu1147R,2.625,27.75,0.1980787864881327
iBsu1147R,2.625,28.5,0.1980787864881327
iBsu1147R,2.625,29.25,0.1980787864881327
iBsu1147R,2.625,30.0,0.1980787864881327
iBsu1147R,3.0,0.0,0.0
iBsu1147R,3.0,0.75,0.049316102657485074
iBsu1147R,3.0,1.5,0.06790257350829602
iBsu1147R,3.0,2.25,0.08648904435910698
iBsu1147R,3.0,3.0,0.10507551520991792
iBsu1147R,3.0,3.75,0.12366198606072891
iBsu1147R,3.0,4.5,0.14196266389307277
iBsu1147R,3.0,5.25,0.1589787366199822
iBsu1147R,3.0,6.0,0.17599480934689202
iBsu1147R,3.0,6.75,0.1930108820738011
iBsu1147R,3.0,7.5,0.20980783482041732
iBsu1147R,3.0,8.25,0.22591935797215598
iBsu1147R,3.0,9.0,0.22917583669797242
iBsu1147R,3.0,9.75,0.22917583669797242
iBsu1147R,3.0,10.5,0.22917583669797242
iBsu1147R,3.0,11.25,0.22917583669797242
iBsu1147R,3.0,12.0,0.22917583669797242
iBsu1147R,3.0,12.75,0.22917583669797242
iBsu1147R,3.0,13.5,0.22917583669797242
iBsu1147R,3.0,14.25,0.22917583669797242
iBsu1147R,3.0,15.0,0.22917583669797242
iBsu1147R,3.0,15.75,0.22917583669797242
iBsu1147R,3.0,16.5,0.22917583669797242
iBsu1147R,3.0,17.25,0.22917583669797242
iBsu1147R,3.0,18.0,0.22917583669797242
iBsu1147R,3.0,18.75,0.22917583669797242
iBsu1147R,3.0,19.5,0.22917583669797242
iBsu1147R,3.0,20.25,0.22917583669797242
iBsu1147R,3.0,21.0,0.22917583669797242
iBsu1147R,3.0,21.75,0.22917583669797242
iBsu1147R,3.0,22.5,0.22917583669797242
iBsu1147R,3.0,23.25,0.22917583669797242
iBsu1147R,3.0,24.0,0.22917583669797242
iBsu1147R,3.0,24.75,0.22917583669797242
iBsu1147R,3.0,25.5,0.22917583669797242
iBsu1147R,3.0,26.25,0.22917583669797242
iBsu1147R,3.0,27.0,0.22917583669797242
iBsu1147R,3.0,27.75,0.22917583669797242
iBsu1147R,3.0,28.5,0.22917583669797242
iBsu1147R,3.0,29.25,0.22917583669797242
iBsu1147R,3.0,30.0,0.22917583669797242
iBsu1147R,3.375,0.0,0.0
iBsu1147R,3.375,0.75,0.057989789054530255
iBsu1147R,3.375,1.5,0.07657625990534096
iBsu1147R,3.375,2.25,0.09516273075615186
iBsu1147R,3.375,3.0,0.11374920160696277
iBsu1147R,3.375,3.75,0.1323356724577737
iBsu1147R,3.375,4.5,0.1509221433085846
iBsu1147R,3.375,5.25,0.1687022067496454
iBsu1147R,3.375,6.0,0.18571827947655384
iBsu1147R,3.375,6.75,0.20273435220346323
iBsu1147R,3.375,7.5,0.21975042493037258
iBsu1147R,3.375,8.25,0.23666037340664842
iBsu1147R,3.375,9.0,0.252771896558387
iBsu1147R,3.375,9.75,0.2602728869078124
iBsu1147R,3.375,10.5,0.2602728869078124
iBsu1147R,3.375,11.25,0.2602728869078124
iBsu1147R,3.375,12.0,0.2602728869078124
iBsu1147R,3.375,12.75,0.2602728869078124
iBsu1147R,3.375,13.5,0.2602728869078124
iBsu1147R,3.375,14.25,0.2602728869078124
iBsu1147R,3.375,15.0,0.2602728869078124
iBsu1147R,3.375,15.75,0.2602728869078124
iBsu1147R,3.375,16.5,0.2602728869078124
iBsu1147R,3.375,17.25,0.2602728869078124
iBsu1147R,3.375,18.0,0.2602728869078124
iBsu1147R,3.375,18.75,0.2602728869078124
iBsu1147R,3.375,19.5,0.2602728869078124
iBsu1147R,3.375,20.25,0.2602728869078124
iBsu1147R,3.375,21.0,0.2602728869078124
iBsu1147R,3.375,21.75,0.2602728869078124
iBsu1147R,3.375,22.5,0.2602728869078124
iBsu1147R,3.375,23.25,0.2602728869078124
iBsu1147R,3.375,24.0,0.2602728869078124
iBsu1147R,3.375,24.75,0.2602728869078124
iBsu1147R,3.375,25.5,0.2602728869078124
iBsu1147R,3.375,26.25,0.2602728869078124
iBsu1147R,3.375,27.0,0.2602728869078124
iBsu1147R,3.375,27.75,0.2602728869078124
iBsu1147R,3.375,28.5,0.2602728869078124
iBsu1147R,3.375,29.25,0.2602728869078124
iBsu1147R,3.375,30.0,0.2602728869078124
iBsu1147R,3.75,0.0,0.0
iBsu1147R,3.75,0.75,0.0666634754515751
iBsu1147R,3.75,1.5,0.08524994630238603
iBsu1147R,3.75,2.25,0.10383641715319693
iBsu1147R,3.75,3.0,0.12242288800400786
iBsu1147R,3.75,3.75,0.14100935885481877
iBsu1147R,3.75,4.5,0.15959582970562972
iBsu1147R,3.75,5.25,0.17818230055644063
iBsu1147R,3.75,6.0,0.19544174960621677
iBsu1147R,3.75,6.75,0.21245782233312618
iBsu1147R,3.75,7.5,0.22947389506003607
iBsu1147R,3.75,8.25,0.24648996778694496
iBsu1147R,3.75,9.0,0.2635060405138539
iBsu1147R,3.75,9.75,0.27962443514461766
iBsu1147R,3.75,10.5,0.2913699371176523
iBsu1147R,3.75,11.25,0.2913699371176523
iBsu1147R,3.75,12.0,0.2913699371176523
iBsu1147R,3.75,12.75,0.2913699371176523
iBsu1147R,3.75,13.5,0.2913699371176523
iBsu1147R,3.75,14.25,0.2913699371176523
iBsu1147R,3.75,15.0,0.2913699371176523
iBsu1147R,3.75,15.75,0.2913699371176523
iBsu1147R,3.75,16.5,0.2913699371176523
iBsu1147R,3.75,17.25,0.2913699371176523
iBsu1147R,3.75,18.0,0.2913699371176523
iBsu1147R,3.75,18.75,0.2913699371176523
iBsu1147R,3.75,19.5,0.2913699371176523
iBsu1147R,3.75,20.25,0.2913699371176523
iBsu1147R,3.75,21.0,0.2913699371176523
iBsu1147R,3.75,21.75,0.2913699371176523
iBsu1147R,3.75,22.5,0.2913699371176523
iBsu1147R,3.75,23.25,0.2913699371176523
iBsu1147R,3.75,24.0,0.2913699371176523
iBsu1147R,3.75,24.75,0.2913699371176523
iBsu1147R,3.75,25.5,0.2913699371176523
iBsu1147R,3.75,26.25,0.2913699371176523
iBsu1147R,3.75,27.0,0.2913699371176523
iBsu1147R,3.75,27.75,0.2913699371176523
iBsu1147R,3.75,28.5,0.2913699371176523
iBsu1147R,3.75,29.25,0.2913699371176523
iBsu1147R,3.75,30.0,0.2913699371176523
iBsu1147R,4.125,0.0,0.0
iBsu1147R,4.125,0.75,0.07533716184862052
iBsu1147R,4.125,1.5,0.09392363269943152
iBsu1147R,4.125,2.25,0.1125101035502425
iBsu1147R,4.125,3.0,0.1310965744010535
iBsu1147R,4.125,3.75,0.14968304525186452
iBsu1147R,4.125,4.5,0.16826951610267551
iBsu1147R,4.125,5.25,0.1868559869534865
iBsu1147R,4.125,6.0,0.2051652197358788
iBsu1147R,4.125,6.75,0.22218129246278823
iBsu1147R,4.125,7.5,0.23919736518969775
iBsu1147R,4.125,8.25,0.2562134379166071
iBsu1147R,4.125,9.0,0.2732295106435165
iBsu1147R,4.125,9.75,0.2902455833704259
iBsu1147R,4.125,10.5,0.3064769737308512
iBsu1147R,4.125,11.25,0.32246698732749535
iBsu1147R,4.125,12.0,0.32246698732749535
iBsu1147R,4.125,12.75,0.32246698732749535
iBsu1147R,4.125,13.5,0.32246698732749535
iBsu1147R,4.125,14.25,0.32246698732749535
iBsu1147R,4.125,15.0,0.32246698732749535
iBsu1147R,4.125,15.75,0.32246698732749535
iBsu1147R,4.125,16.5,0.32246698732749535
iBsu1147R,4.125,17.25,0.32246698732749535
iBsu1147R,4.125,18.0,0.32246698732749535
iBsu1147R,4.125,18.75,0.32246698732749535
iBsu1147R,4.125,19.5,0.32246698732749535
iBsu1147R,4.125,20.25,0.32246698732749535
iBsu1147R,4.125,21.0,0.32246698732749535
iBsu1147R,4.125,21.75,0.32246698732749535
iBsu1147R,4.125,22.5,0.32246698732749535
iBsu1147R,4.125,23.25,0.32246698732749535
iBsu1147R,4.125,24.0,0.32246698732749535
iBsu1147R,4.125,24.75,0.32246698732749535
iBsu1147R,4.125,25.5,0.32246698732749535
iBsu1147R,4.125,26.25,0.32246698732749535
iBsu1147R,4.125,27.0,0.32246698732749535
iBsu1147R,4.125,27.75,0.32246698732749535
iBsu1147R,4.125,28.5,0.32246698732749535
iBsu1147R,4.125,29.25,0.32246698732749535
iBsu1147R,4.125,30.0,0.32246698732749535
iBsu1147R,4.5,0.0,0.0
iBsu1147R,4.5,0.75,0.08401084824566549
iBsu1147R,4.5,1.5,0.10259731909647656
iBsu1147R,4.5,2.25,0.12118378994728754
iBsu1147R,4.5,3.0,0.1397702607980985
iBsu1147R,4.5,3.75,0.15835673164890948
iBsu1147R,4.5,4.5,0.17694320249972048
iBsu1147R,4.5,5.25,0.19552967335053145
iBsu1147R,4.5,6.0,0.2141161442013424
iBsu1147R,4.5,6.75,0.2319047625924515
iBsu1147R,4.5,7.5,0.24892083531936088
iBsu1147R,4.5,8.25,0.26593690804627096
iBsu1147R,4.5,9.0,0.2829529807731804
iBsu1147R,4.5,9.75,0.29996905350009023
iBsu1147R,4.5,10.5,0.31698512622699926
iBsu1147R,4.5,11.25,0.3333295123170812
iBsu1147R,4.5,12.0,0.3494410354688195
iBsu1147R,4.5,12.75,0.3535640375373356
iBsu1147R,4.5,13.5,0.3535640375373344
iBsu1147R,4.5,14.25,0.3535640375373344
iBsu1147R,4.5,15.0,0.3535640375373344
iBsu1147R,4.5,15.75,0.3535640375373344
iBsu1147R,4.5,16.5,0.3535640375373344
iBsu1147R,4.5,17.25,0.3535640375373344
iBsu1147R,4.5,18.0,0.3535640375373344
iBsu1147R,4.5,18.75,0.3535640375373344
iBsu1147R,4.5,19.5,0.3535640375373344
iBsu1147R,4.5,20.25,0.3535640375373344
iBsu1147R,4.5,21.0,0.3535640375373344
iBsu1147R,4.5,21.75,0.3535640375373344
iBsu1147R,4.5,22.5,0.3535640375373344
iBsu1147R,4.5,23.25,0.3535640375373344
iBsu1147R,4.5,24.0,0.3535640375373344
iBsu1147R,4.5,24.75,0.3535640375373344
iBsu1147R,4.5,25.5,0.3535640375373344
iBsu1147R,4.5,26.25,0.3535640375373344
iBsu1147R,4.5,27.0,0.3535640375373344
iBsu1147R,4.5,27.75,0.3535640375373344
iBsu1147R,4.5,28.5,0.3535640375373344
iBsu1147R,4.5,29.25,0.3535640375373344
iBsu1147R,4.5,30.0,0.3535640375373344
iBsu1147R,4.875,0.0,0.0
iBsu1147R,4.875,0.75,0.0926845346427109
iBsu1147R,4.875,1.5,0.11127100549352167
iBsu1147R,4.875,2.25,0.12985747634433265
iBsu1147R,4.875,3.0,0.14844394719514362
iBsu1147R,4.875,3.75,0.16703041804595464
iBsu1147R,4.875,4.5,0.1856168888967656
iBsu1147R,4.875,5.25,0.20420335974757658
iBsu1147R,4.875,6.0,0.22278983059838753
iBsu1147R,4.875,6.75,0.2413763014491985
iBsu1147R,4.875,7.5,0.25864430544902334
iBsu1147R,4.875,8.25,0.27566037817593325
iBsu1147R,4.875,9.0,0.29267645090284267
iBsu1147R,4.875,9.75,0.309692523629752
iBsu1147R,4.875,10.5,0.326708596356663
iBsu1147R,4.875,11.25,0.34372466908357147
iBsu1147R,4.875,12.0,0.36018205090331107
iBsu1147R,4.875,12.75,0.37629357405504976
iBsu1147R,4.875,13.5,0.3846610877471759
iBsu1147R,4.875,14.25,0.3846610877471724
iBsu1147R,4.875,15.0,0.3846610877471724
iBsu1147R,4.875,15.75,0.3846610877471724
iBsu1147R,4.875,16.5,0.3846610877471724
iBsu1147R,4.875,17.25,0.3846610877471724
iBsu1147R,4.875,18.0,0.3846610877471724
iBsu1147R,4.875,18.75,0.3846610877471724
iBsu1147R,4.875,19.5,0.3846610877471724
iBsu1147R,4.875,20.25,0.3846610877471724
iBsu1147R,4.875,21.0,0.3846610877471724
iBsu1147R,4.875,21.75,0.3846610877471724
iBsu1147R,4.875,22.5,0.3846610877471724
iBsu1147R,4.875,23.25,0.3846610877471724
iBsu1147R,4.875,24.0,0.3846610877471724
iBsu1147R,4.875,24.75,0.3846610877471724
iBsu1147R,4.875,25.5,0.3846610877471724
iBsu1147R,4.875,26.25,0.3846610877471724
iBsu1147R,4.875,27.0,0.3846610877471724
iBsu1147R,4.875,27.75,0.3846610877471724
iBsu1147R,4.875,28.5,0.3846610877471724
iBsu1147R,4.875,29.25,0.3846610877471724
iBsu1147R,4.875,30.0,0.3846610877471724
iBsu1147R,5.25,0.0,0.0
iBsu1147R,5.25,0.75,0.1013582210397564
iBsu1147R,5.25,1.5,0.11994469189056717
iBsu1147R,5.25,2.25,0.13853116274137814
iBsu1147R,5.25,3.0,0.15711763359218908
iBsu1147R,5.25,3.75,0.17570410444300005
iBsu1147R,5.25,4.5,0.194290575293811
iBsu1147R,5.25,5.25,0.21287704614462197
iBsu1147R,5.25,6.0,0.2314635169954329
iBsu1147R,5.25,6.75,0.2500499878462439
iBsu1147R,5.25,7.5,0.2683677755786839
iBsu1147R,5.25,8.25,0.2853838483055936
iBsu1147R,5.25,9.0,0.3023999210325027
iBsu1147R,5.25,9.75,0.319415993759412
iBsu1147R,5.25,10.5,0.3364320664863213
iBsu1147R,5.25,11.25,0.35344813921323065
iBsu1147R,5.25,12.0,0.37046421194013995
iBsu1147R,5.25,12.75,0.38703458948954267
iBsu1147R,5.25,13.5,0.4031461126412803
iBsu1147R,5.25,14.25,0.41575813795701444
iBsu1147R,5.25,15.0,0.41575813795701494
iBsu1147R,5.25,15.75,0.41575813795701494
iBsu1147R,5.25,16.5,0.41575813795701494
iBsu1147R,5.25,17.25,0.41575813795701494
iBsu1147R,5.25,18.0,0.41575813795701494
iBsu1147R,5.25,18.75,0.41575813795701494
iBsu1147R,5.25,19.5,0.41575813795701494
iBsu1147R,5.25,20.25,0.41575813795701494
iBsu1147R,5.25,21.0,0.41575813795701494
iBsu1147R,5.25,21.75,0.41575813795701494
iBsu1147R,5.25,22.5,0.41575813795701494
iBsu1147R,5.25,23.25,0.41575813795701494
iBsu1147R,5.25,24.0,0.41575813795701494
iBsu1147R,5.25,24.75,0.41575813795701494
iBsu1147R,5.25,25.5,0.41575813795701494
iBsu1147R,5.25,26.25,0.41575813795701494
iBsu1147R,5.25,27.0,0.41575813795701494
iBsu1147R,5.25,27.75,0.41575813795701494
iBsu1147R,5.25,28.5,0.41575813795701494
iBsu1147R,5.25,29.25,0.41575813795701494
iBsu1147R,5.25,30.0,0.41575813795701494
iBsu1147R,5.625,0.0,0.0
iBsu1147R,5.625,0.75,0.11003192450569628
iBsu1147R,5.625,1.5,0.12861839823976667
iBsu1147R,5.625,2.25,0.14720487197383694
iBsu1147R,5.625,3.0,0.1657913457079072
iBsu1147R,5.625,3.75,0.18437781944197748
iBsu1147R,5.625,4.5,0.20296429317604772
iBsu1147R,5.625,5.25,0.221550766910118
iBsu1147R,5.625,6.0,0.24013724064418823
iBsu1147R,5.625,6.75,0.25872371437825853
iBsu1147R,5.625,7.5,0.2773101881123287
iBsu1147R,5.625,8.25,0.295107366717521
iBsu1147R,5.625,9.0,0.31212344222841604
iBsu1147R,5.625,9.75,0.32913951773931105
iBsu1147R,5.625,10.5,0.346155593250206
iBsu1147R,5.625,11.25,0.36317166876110096
iBsu1147R,5.625,12.0,0.3801877442719959
iBsu1147R,5.625,12.75,0.39720381978289093
iBsu1147R,5.625,13.5,0.41388719884122543
iBsu1147R,5.625,14.25,0.42999872474767464
iBsu1147R,5.625,15.0,0.44611025065412374
iBsu1147R,5.625,15.75,0.4468553198090697
iBsu1147R,5.625,16.5,0.4468553198090648
iBsu1147R,5.625,17.25,0.4468553198090648
iBsu1147R,5.625,18.0,0.4468553198090648
iBsu1147R,5.625,18.75,0.4468553198090648
iBsu1147R,5.625,19.5,0.4468553198090648
iBsu1147R,5.625,20.25,0.4468553198090648
iBsu1147R,5.625,21.0,0.4468553198090648
iBsu1147R,5.625,21.75,0.4468553198090648
iBsu1147R,5.625,22.5,0.4468553198090648
iBsu1147R,5.625,23.25,0.4468553198090648
iBsu1147R,5.625,24.0,0.4468553198090648
iBsu1147R,5.625,24.75,0.4468553198090648
iBsu1147R,5.625,25.5,0.4468553198090648
iBsu1147R,5.625,26.25,0.4468553198090648
iBsu1147R,5.625,27.0,0.4468553198090648
iBsu1147R,5.625,27.75,0.4468553198090648
iBsu1147R,5.625,28.5,0.4468553198090648
iBsu1147R,5.625,29.25,0.4468553198090648
iBsu1147R,5.625,30.0,0.4468553198090648
iBsu1147R,6.0,0.0,0.0
iBsu1147R,6.0,0.75,0.11829949144659309
iBsu1147R,6.0,1.5,0.13729208598233175
iBsu1147R,6.0,2.25,0.15587855971640216
iBsu1147R,6.0,3.0,0.1744650334504724
iBsu1147R,6.0,3.75,0.19305150718454264
iBsu1147R,6.0,4.5,0.21163798091861288
iBsu1147R,6.0,5.25,0.23022445465268312
iBsu1147R,6.0,6.0,0.24881092838675328
iBsu1147R,6.0,6.75,0.2673974021208235
iBsu1147R,6.0,7.5,0.2859838758548937
iBsu1147R,6.0,8.25,0.304570349588964
iBsu1147R,6.0,9.0,0.32184691394892756
iBsu1147R,6.0,9.75,0.33886298945982335
iBsu1147R,6.0,10.5,0.3558790649707186
iBsu1147R,6.0,11.25,0.37289514048161354
iBsu1147R,6.0,12.0,0.38991121599250805
iBsu1147R,6.0,12.75,0.4069272915034045
iBsu1147R,6.0,13.5,0.42394336701429997
iBsu1147R,6.0,14.25,0.4407397420186404
iBsu1147R,6.0,15.0,0.4568512679250888
iBsu1147R,6.0,15.75,0.4729627938315393
iBsu1147R,6.0,16.5,0.47795237918000893
iBsu1147R,6.0,17.25,0.477952379180007
iBsu1147R,6.0,18.0,0.477952379180007
iBsu1147R,6.0,18.75,0.477952379180007
iBsu1147R,6.0,19.5,0.477952379180007
iBsu1147R,6.0,20.25,0.477952379180007
iBsu1147R,6.0,21.0,0.477952379180007
iBsu1147R,6.0,21.75,0.477952379180007
iBsu1147R,6.0,22.5,0.477952379180007
iBsu1147R,6.0,23.25,0.477952379180007
iBsu1147R,6.0,24.0,0.477952379180007
iBsu1147R,6.0,24.75,0.477952379180007
iBsu1147R,6.0,25.5,0.477952379180007
iBsu1147R,6.0,26.25,0.477952379180007
iBsu1147R,6.0,27.0,0.477952379180007
iBsu1147R,6.0,27.75,0.477952379180007
iBsu1147R,6.0,28.5,0.477952379180007
iBsu1147R,6.0,29.25,0.477952379180007
iBsu1147R,6.0,30.0,0.477952379180007
iBsu1147R,6.375,0.0,0.0
iBsu1147R,6.375,0.75,0.1265606291174443
iBsu1147R,6.375,1.5,0.1459657737248977
iBsu1147R,6.375,2.25,0.16455224745896832
iBsu1147R,6.375,3.0,0.18313872119303856
iBsu1147R,6.375,3.75,0.2017251949271088
iBsu1147R,6.375,4.5,0.22031166866117907
iBsu1147R,6.375,5.25,0.23889814239524923
iBsu1147R,6.375,6.0,0.2574846161293195
iBsu1147R,6.375,6.75,0.2760710898633897
iBsu1147R,6.375,7.5,0.2946575635974599
iBsu1147R,6.375,8.25,0.31324403733153017
iBsu1147R,6.375,9.0,0.33157038566944036
iBsu1147R,6.375,9.75,0.34858646118033465
iBsu1147R,6.375,10.5,0.36560253669123066
iBsu1147R,6.375,11.25,0.3826186122021242
iBsu1147R,6.375,12.0,0.39963468771301913
iBsu1147R,6.375,12.75,0.41665076322391414
iBsu1147R,6.375,13.5,0.4336668387348091
iBsu1147R,6.375,14.25,0.45068291424570406
iBsu1147R,6.375,15.0,0.4675922851960582
iBsu1147R,6.375,15.75,0.483703811102506
iBsu1147R,6.375,16.5,0.4998153370089551
iBsu1147R,6.375,17.25,0.5090494385509439
iBsu1147R,6.375,18.0,0.5090494385509435
iBsu1147R,6.375,18.75,0.5090494385509435
iBsu1147R,6.375,19.5,0.5090494385509435
iBsu1147R,6.375,20.25,0.5090494385509435
iBsu1147R,6.375,21.0,0.5090494385509435
iBsu1147R,6.375,21.75,0.5090494385509435
iBsu1147R,6.375,22.5,0.5090494385509435
iBsu1147R,6.375,23.25,0.5090494385509435
iBsu1147R,6.375,24.0,0.5090494385509435
iBsu1147R,6.375,24.75,0.5090494385509435
iBsu1147R,6.375,25.5,0.5090494385509435
iBsu1147R,6.375,26.25,0.5090494385509435
iBsu1147R,6.375,27.0,0.5090494385509435
iBsu1147R,6.375,27.75,0.5090494385509435
iBsu1147R,6.375,28.5,0.5090494385509435
iBsu1147R,6.375,29.25,0.5090494385509435
iBsu1147R,6.375,30.0,0.5090494385509435
iBsu1147R,6.75,0.0,0.0
iBsu1147R,6.75,0.75,0.13482174575275055
iBsu1147R,6.75,1.5,0.15463943747874673
iBsu1147R,6.75,2.25,0.17322590832955861
iBsu1147R,6.75,3.0,0.1918123791803696
iBsu1147R,6.75,3.75,0.2103988500311807
iBsu1147R,6.75,4.5,0.22898532088199172
iBsu1147R,6.75,5.25,0.2475717917328027
iBsu1147R,6.75,6.0,0.2661582625836137
iBsu1147R,6.75,6.75,0.28474473343442475
iBsu1147R,6.75,7.5,0.30333120428523574
iBsu1147R,6.75,8.25,0.32191767513604674
iBsu1147R,6.75,9.0,0.3405041459868578
